 ************************************************************************
 *                                                                      *
 *                                                                      *
 *Welcome to HYDRUS-1D                                                  *
 *                                                                      *
 *                                                                      *
 ************************************************************************


 Program parameters
 ==================
 Max. iterations.....................(MIT)...............  0
 No. of observations.................(NOBb).............1529


 Soil hydraulic properties
 =========================
 Residual moisture content...........(WCR)............     0.031
 Saturated moisture content..........(WCS)............     0.338
 First coefficient...................(ALPHA)..........     0.020
 Second coefficient..................(N)..............     1.424
 Saturated conductivity..............(CONDS).......... .1337E+01
 Pore connectivity factor............(L)..............     0.500


 Observed Quantity 
 ==================
    Obs     Time    Quantity     Type  Position   Weight
  207    927.000       0.13494      0.25956     -0.12462     2     1
  208    928.000       0.12762      0.25812     -0.13050     2     1
  209    929.000       0.12272      0.25685     -0.13414     2     1
  210    930.000       0.12127      0.25584     -0.13458     2     1
  211    931.000       0.11958      0.25500     -0.13541     2     1
  212    932.000       0.11707      0.25424     -0.13717     2     1
  213    933.000       0.11606      0.25351     -0.13745     2     1
  214    934.000       0.11462      0.25282     -0.13820     2     1
  215    935.000       0.11375      0.25215     -0.13840     2     1
  216    936.000       0.11339      0.25150     -0.13811     2     1
  217    937.000       0.11281      0.25087     -0.13806     2     1
  218    938.000       0.11216      0.25026     -0.13810     2     1
  219    939.000       0.11158      0.24966     -0.13808     2     1
  220    940.000       0.11086      0.24908     -0.13822     2     1
  221    941.000       0.11057      0.24852     -0.13795     2     1
  222    942.000       0.11013      0.24794     -0.13781     2     1
  223    943.000       0.10905      0.24737     -0.13832     2     1
  224    944.000       0.10969      0.24678     -0.13708     2     1
  225    945.000       0.11213      0.24610     -0.13398     2     1
  226    946.000       0.11436      0.24530     -0.13094     2     1
  227    947.000       0.11565      0.24435     -0.12870     2     1
  228    948.000       0.11362      0.24324     -0.12963     2     1
  229    949.000       0.11267      0.24198     -0.12931     2     1
  230    950.000       0.11230      0.24079     -0.12849     2     1
  231    951.000       0.11309      0.23958     -0.12649     2     1
  232    952.000       0.11391      0.23838     -0.12447     2     1
  233    953.000       0.11338      0.23726     -0.12388     2     1
  234    954.000       0.10981      0.23620     -0.12638     2     1
  235    955.000       0.10542      0.23530     -0.12988     2     1
  236    956.000       0.20503      0.26022     -0.05519     2     1
  237    957.000       0.19872      0.26885     -0.07014     2     1
  238    958.000       0.19171      0.26915     -0.07744     2     1
  239    959.000       0.18709      0.26875     -0.08167     2     1
  240    960.000       0.18238      0.26810     -0.08573     2     1
  241    961.000       0.17921      0.26738     -0.08816     2     1
  242    962.000       0.17667      0.26661     -0.08994     2     1
  243    963.000       0.17435      0.26578     -0.09144     2     1
  244    964.000       0.17230      0.26490     -0.09260     2     1
  245    965.000       0.17166      0.26401     -0.09235     2     1
  246    966.000       0.18147      0.26307     -0.08161     2     1
  247    967.000       0.19519      0.26214     -0.06696     2     1
  248    968.000       0.21972      0.26122     -0.04151     2     1
  249    969.000       0.21564      0.26030     -0.04466     2     1
  250    970.000       0.20981      0.25936     -0.04955     2     1
  251    971.000       0.20340      0.25830     -0.05490     2     1
  252    972.000       0.19840      0.25710     -0.05870     2     1
  253    973.000       0.19271      0.25577     -0.06306     2     1
  254    974.000       0.18645      0.25446     -0.06801     2     1
  255    975.000       0.18087      0.25299     -0.07212     2     1
  256    976.000       0.17458      0.25150     -0.07692     2     1
  257    977.000       0.16528      0.25024     -0.08496     2     1
  258    978.000       0.15962      0.24924     -0.08962     2     1
  259    979.000       0.15480      0.24836     -0.09356     2     1
  260    980.000       0.15160      0.24764     -0.09604     2     1
  261    981.000       0.14882      0.24694     -0.09812     2     1
  262    982.000       0.14739      0.24631     -0.09892     2     1
  263    983.000       0.14660      0.24572     -0.09912     2     1
  264    984.000       0.14517      0.24516     -0.09999     2     1
  265    985.000       0.14503      0.24461     -0.09959     2     1
  266    986.000       0.14609      0.24408     -0.09799     2     1
  267    987.000       0.14809      0.24357     -0.09548     2     1
  268    988.000       0.15315      0.24306     -0.08991     2     1
  269    989.000       0.15323      0.24257     -0.08934     2     1
  270    990.000       0.15323      0.24205     -0.08882     2     1
  271    991.000       0.15224      0.24158     -0.08934     2     1
  272    992.000       0.15146      0.24115     -0.08969     2     1
  273    993.000       0.15160      0.24063     -0.08903     2     1
  274    994.000       0.15145      0.23999     -0.08853     2     1
  275    995.000       0.14881      0.23916     -0.09035     2     1
  276    996.000       0.14276      0.23820     -0.09544     2     1
  277    997.000       0.13769      0.23713     -0.09944     2     1
  278    998.000       0.13382      0.23596     -0.10214     2     1
  279    999.000       0.13094      0.23475     -0.10381     2     1
  280   1000.000       0.12772      0.23355     -0.10584     2     1
  281   1001.000       0.12490      0.23243     -0.10753     2     1
  282   1002.000       0.12051      0.23144     -0.11093     2     1
  283   1003.000       0.11413      0.23073     -0.11660     2     1
  284   1004.000       0.11129      0.23016     -0.11887     2     1
  285   1005.000       0.10840      0.22958     -0.12118     2     1
  286   1006.000       0.10666      0.22912     -0.12246     2     1
  287   1007.000       0.10528      0.22871     -0.12343     2     1
  288   1008.000       0.10428      0.22832     -0.12404     2     1
  289   1009.000       0.10368      0.22795     -0.12427     2     1
  290   1010.000       0.10318      0.22761     -0.12443     2     1
  291   1011.000       0.10294      0.22727     -0.12433     2     1
  292   1012.000       0.10272      0.22695     -0.12423     2     1
  293   1013.000       0.10200      0.22667     -0.12467     2     1
  294   1014.000       0.10150      0.22641     -0.12491     2     1
  295   1015.000       0.10134      0.22615     -0.12480     2     1
  296   1016.000       0.10221      0.22586     -0.12365     2     1
  297   1017.000       0.10422      0.22546     -0.12124     2     1
  298   1018.000       0.10566      0.22500     -0.11933     2     1
  299   1019.000       0.15677      0.22434     -0.06756     2     1
  300   1020.000       0.20977      0.24333     -0.03356     2     1
  301   1021.000       0.19661      0.25669     -0.06008     2     1
  302   1022.000       0.18819      0.25774     -0.06955     2     1
  303   1023.000       0.18053      0.25710     -0.07657     2     1
  304   1024.000       0.17335      0.25632     -0.08297     2     1
  305   1025.000       0.16557      0.25560     -0.09002     2     1
  306   1026.000       0.15728      0.25492     -0.09764     2     1
  307   1027.000       0.15159      0.25437     -0.10278     2     1
  308   1028.000       0.14809      0.25382     -0.10573     2     1
  309   1029.000       0.14589      0.25326     -0.10737     2     1
  310   1030.000       0.14446      0.25272     -0.10826     2     1
  311   1031.000       0.14332      0.25216     -0.10884     2     1
  312   1032.000       0.14232      0.25159     -0.10928     2     1
  313   1033.000       0.14117      0.25103     -0.10986     2     1
  314   1034.000       0.13996      0.25046     -0.11051     2     1
  315   1035.000       0.13889      0.24990     -0.11101     2     1
  316   1036.000       0.13845      0.24934     -0.11089     2     1
  317   1037.000       0.13795      0.24879     -0.11084     2     1
  318   1038.000       0.13781      0.24822     -0.11041     2     1
  319   1039.000       0.13767      0.24766     -0.10999     2     1
  320   1040.000       0.13753      0.24708     -0.10956     2     1
  321   1041.000       0.13731      0.24643     -0.10913     2     1
  322   1042.000       0.13667      0.24579     -0.10912     2     1
  323   1043.000       0.13639      0.24511     -0.10872     2     1
  324   1044.000       0.13617      0.24433     -0.10816     2     1
  325   1045.000       0.13243      0.24311     -0.11068     2     1
  326   1046.000       0.12676      0.24170     -0.11495     2     1
  327   1047.000       0.12395      0.24045     -0.11650     2     1
  328   1048.000       0.12281      0.23918     -0.11637     2     1
  329   1049.000       0.12151      0.23800     -0.11649     2     1
  330   1050.000       0.11818      0.23692     -0.11874     2     1
  331   1051.000       0.11429      0.23596     -0.12167     2     1
  332   1052.000       0.11030      0.23524     -0.12494     2     1
  333   1053.000       0.10683      0.23468     -0.12785     2     1
  334   1054.000       0.10515      0.23418     -0.12903     2     1
  335   1055.000       0.10413      0.23373     -0.12960     2     1
  336   1056.000       0.10326      0.23331     -0.13005     2     1
  337   1057.000       0.10302      0.23291     -0.12989     2     1
  338   1058.000       0.10238      0.23253     -0.13016     2     1
  339   1059.000       0.10187      0.23217     -0.13030     2     1
  340   1060.000       0.10150      0.23183     -0.13033     2     1
  341   1061.000       0.10128      0.23149     -0.13021     2     1
  342   1062.000       0.10070      0.23114     -0.13044     2     1
  343   1063.000       0.10062      0.23080     -0.13017     2     1
  344   1064.000       0.13907      0.23044     -0.09136     2     1
  345   1065.000       0.21012      0.25358     -0.04346     2     1
  346   1066.000       0.19585      0.26396     -0.06811     2     1
  347   1067.000       0.18748      0.26429     -0.07680     2     1
  348   1068.000       0.18066      0.26344     -0.08278     2     1
  349   1069.000       0.17395      0.26230     -0.08834     2     1
  350   1070.000       0.16591      0.26083     -0.09492     2     1
  351   1071.000       0.15792      0.25945     -0.10153     2     1
  352   1072.000       0.15098      0.25787     -0.10689     2     1
  353   1073.000       0.14138      0.25628     -0.11490     2     1
  354   1074.000       0.13044      0.25535     -0.12491     2     1
  355   1075.000       0.12785      0.25454     -0.12668     2     1
  356   1076.000       0.12598      0.25382     -0.12784     2     1
  357   1077.000       0.12469      0.25313     -0.12844     2     1
  358   1078.000       0.12352      0.25246     -0.12894     2     1
  359   1079.000       0.12193      0.25181     -0.12988     2     1
  360   1080.000       0.12056      0.25118     -0.13061     2     1
  361   1081.000       0.11941      0.25057     -0.13116     2     1
  362   1082.000       0.11825      0.24997     -0.13171     2     1
  363   1083.000       0.11688      0.24937     -0.13249     2     1
  364   1084.000       0.11594      0.24880     -0.13286     2     1
  365   1085.000       0.11550      0.24824     -0.13273     2     1
  366   1086.000       0.11493      0.24766     -0.13273     2     1
  367   1087.000       0.11506      0.24708     -0.13202     2     1
  368   1088.000       0.11483      0.24648     -0.13165     2     1
  369   1089.000       0.11590      0.24574     -0.12984     2     1
  370   1090.000       0.11603      0.24491     -0.12888     2     1
  371   1091.000       0.11614      0.24388     -0.12775     2     1
  372   1092.000       0.11418      0.24265     -0.12847     2     1
  373   1093.000       0.11339      0.24135     -0.12796     2     1
  374   1094.000       0.11275      0.24019     -0.12745     2     1
  375   1095.000       0.11188      0.23896     -0.12708     2     1
  376   1096.000       0.11016      0.23792     -0.12776     2     1
  377   1097.000       0.10748      0.23700     -0.12952     2     1
  378   1098.000       0.10546      0.23626     -0.13080     2     1
  379   1099.000       0.10372      0.23563     -0.13191     2     1
  380   1100.000       0.10212      0.23508     -0.13296     2     1
  381   1101.000       0.10108      0.23461     -0.13353     2     1
  382   1102.000       0.10539      0.23418     -0.12879     2     1
  383   1103.000       0.10829      0.23378     -0.12549     2     1
  384   1104.000       0.10816      0.23340     -0.12524     2     1
  385   1105.000       0.10902      0.23303     -0.12401     2     1
  386   1106.000       0.10894      0.23268     -0.12373     2     1
  387   1107.000       0.10823      0.23234     -0.12411     2     1
  388   1108.000       0.10778      0.23200     -0.12423     2     1
  389   1109.000       0.10662      0.23168     -0.12506     2     1
  390   1110.000       0.10589      0.23131     -0.12541     2     1
  391   1111.000       0.10516      0.23095     -0.12579     2     1
  392   1112.000       0.10442      0.23053     -0.12611     2     1
  393   1113.000       0.10716      0.23005     -0.12289     2     1
  394   1114.000       0.17552      0.25294     -0.07742     2     1
  395   1115.000       0.20834      0.26284     -0.05450     2     1
  396   1116.000       0.19772      0.26283     -0.06511     2     1
  397   1117.000       0.18957      0.26163     -0.07206     2     1
  398   1118.000       0.18288      0.26021     -0.07732     2     1
  399   1119.000       0.17639      0.25872     -0.08233     2     1
  400   1120.000       0.16841      0.25716     -0.08875     2     1
  401   1121.000       0.15953      0.25598     -0.09645     2     1
  402   1122.000       0.15575      0.25503     -0.09928     2     1
  403   1123.000       0.15690      0.25411     -0.09721     2     1
  404   1124.000       0.15305      0.25329     -0.10024     2     1
  405   1125.000       0.15104      0.25261     -0.10157     2     1
  406   1126.000       0.14919      0.25196     -0.10278     2     1
  407   1127.000       0.14754      0.25133     -0.10379     2     1
  408   1128.000       0.14639      0.25071     -0.10432     2     1
  409   1129.000       0.14503      0.25011     -0.10508     2     1
  410   1130.000       0.14395      0.24952     -0.10557     2     1
  411   1131.000       0.14309      0.24895     -0.10586     2     1
  412   1132.000       0.14208      0.24838     -0.10630     2     1
  413   1133.000       0.14108      0.24783     -0.10676     2     1
  414   1134.000       0.14064      0.24724     -0.10661     2     1
  415   1135.000       0.13977      0.24667     -0.10690     2     1
  416   1136.000       0.13984      0.24608     -0.10624     2     1
  417   1137.000       0.14084      0.27551     -0.13467     2     1
  418   1138.000       0.14067      0.27867     -0.13800     2     1
  419   1139.000       0.13763      0.27733     -0.13969     2     1
  420   1140.000       0.13203      0.27561     -0.14358     2     1
  421   1141.000       0.12744      0.27364     -0.14620     2     1
  422   1142.000       0.12464      0.27145     -0.14681     2     1
  423   1143.000       0.12409      0.26926     -0.14517     2     1
  424   1144.000       0.12413      0.26716     -0.14302     2     1
  425   1145.000       0.12357      0.26517     -0.14160     2     1
  426   1146.000       0.12062      0.26336     -0.14274     2     1
  427   1147.000       0.11687      0.26173     -0.14487     2     1
  428   1148.000       0.11302      0.26046     -0.14744     2     1
  429   1149.000       0.10932      0.25934     -0.15002     2     1
  430   1150.000       0.10708      0.25837     -0.15129     2     1
  431   1151.000       0.10619      0.25746     -0.15127     2     1
  432   1152.000       0.10503      0.25659     -0.15156     2     1
  433   1153.000       0.10451      0.25586     -0.15135     2     1
  434   1154.000       0.10386      0.25516     -0.15129     2     1
  435   1155.000       0.10306      0.25447     -0.15141     2     1
  436   1156.000       0.10277      0.25379     -0.15103     2     1
  437   1157.000       0.10255      0.25313     -0.15058     2     1
  438   1158.000       0.10218      0.25245     -0.15026     2     1
  439   1159.000       0.10273      0.25176     -0.14903     2     1
  440   1160.000       0.14619      0.25105     -0.10485     2     1
  441   1161.000       0.15603      0.25022     -0.09419     2     1
  442   1162.000       0.15712      0.24923     -0.09212     2     1
  443   1163.000       0.15620      0.24807     -0.09186     2     1
  444   1164.000       0.15172      0.24673     -0.09500     2     1
  445   1165.000       0.14724      0.24523     -0.09799     2     1
  446   1166.000       0.14367      0.24358     -0.09991     2     1
  447   1167.000       0.14054      0.24180     -0.10126     2     1
  448   1168.000       0.13696      0.24030     -0.10334     2     1
  449   1169.000       0.13316      0.23894     -0.10578     2     1
  450   1170.000       0.12720      0.23773     -0.11054     2     1
  451   1171.000       0.12179      0.23671     -0.11492     2     1
  452   1172.000       0.11708      0.23596     -0.11888     2     1
  453   1173.000       0.11267      0.23536     -0.12269     2     1
  454   1174.000       0.11064      0.23486     -0.12422     2     1
  455   1175.000       0.10926      0.23439     -0.12513     2     1
  456   1176.000       0.10824      0.23395     -0.12571     2     1
  457   1177.000       0.10708      0.23354     -0.12645     2     1
  458   1178.000       0.10644      0.23314     -0.12671     2     1
  459   1179.000       0.10571      0.23277     -0.12706     2     1
  460   1180.000       0.10535      0.23241     -0.12706     2     1
  461   1181.000       0.10505      0.23207     -0.12701     2     1
  462   1182.000       0.10455      0.23170     -0.12715     2     1
  463   1183.000       0.10411      0.23134     -0.12723     2     1
  464   1184.000       0.10490      0.23095     -0.12605     2     1
  465   1185.000       0.10712      0.23043     -0.12331     2     1
  466   1186.000       0.10919      0.22974     -0.12055     2     1
  467   1187.000       0.11056      0.22884     -0.11828     2     1
  468   1188.000       0.10986      0.22775     -0.11788     2     1
  469   1189.000       0.10967      0.22648     -0.11681     2     1
  470   1190.000       0.10998      0.22528     -0.11530     2     1
  471   1191.000       0.10936      0.22422     -0.11485     2     1
  472   1192.000       0.10698      0.22340     -0.11642     2     1
  473   1193.000       0.10590      0.22268     -0.11678     2     1
  474   1194.000       0.10699      0.22192     -0.11492     2     1
  475   1195.000       0.10483      0.22120     -0.11637     2     1
  476   1196.000       0.10346      0.22074     -0.11728     2     1
  477   1197.000       0.20728      0.23678     -0.02950     2     1
  478   1198.000       0.19833      0.25309     -0.05476     2     1
  479   1199.000       0.19005      0.25532     -0.06527     2     1
  480   1200.000       0.18442      0.25550     -0.07108     2     1
  481   1201.000       0.18048      0.25536     -0.07488     2     1
  482   1202.000       0.17710      0.25514     -0.07804     2     1
  483   1203.000       0.17406      0.25487     -0.08081     2     1
  484   1204.000       0.17180      0.25453     -0.08272     2     1
  485   1205.000       0.16947      0.25413     -0.08466     2     1
  486   1206.000       0.16763      0.25361     -0.08598     2     1
  487   1207.000       0.16635      0.25308     -0.08673     2     1
  488   1208.000       0.16480      0.25248     -0.08768     2     1
  489   1209.000       0.16288      0.25168     -0.08879     2     1
  490   1210.000       0.16082      0.25072     -0.08990     2     1
  491   1211.000       0.15706      0.24959     -0.09253     2     1
  492   1212.000       0.15158      0.24827     -0.09669     2     1
  493   1213.000       0.14538      0.24678     -0.10140     2     1
  494   1214.000       0.14075      0.24516     -0.10441     2     1
  495   1215.000       0.13668      0.24340     -0.10672     2     1
  496   1216.000       0.13228      0.24167     -0.10939     2     1
  497   1217.000       0.12793      0.24027     -0.11234     2     1
  498   1218.000       0.12301      0.23896     -0.11595     2     1
  499   1219.000       0.11860      0.23782     -0.11923     2     1
  500   1220.000       0.11426      0.23700     -0.12274     2     1
  501   1221.000       0.11135      0.23646     -0.12511     2     1
  502   1222.000       0.10953      0.23591     -0.12638     2     1
  503   1223.000       0.10865      0.23543     -0.12678     2     1
  504   1224.000       0.10778      0.23494     -0.12717     2     1
  505   1225.000       0.10748      0.23452     -0.12704     2     1
  506   1226.000       0.10697      0.23411     -0.12714     2     1
  507   1227.000       0.10611      0.23373     -0.12762     2     1
  508   1228.000       0.10588      0.23336     -0.12748     2     1
  509   1229.000       0.10558      0.23301     -0.12743     2     1
  510   1230.000       0.10508      0.23261     -0.12754     2     1
  511   1231.000       0.10464      0.23224     -0.12760     2     1
  512   1232.000       0.10500      0.23184     -0.12684     2     1
  513   1233.000       0.10635      0.23135     -0.12500     2     1
  514   1234.000       0.12900      0.23062     -0.10161     2     1
  515   1235.000       0.20953      0.25321     -0.04368     2     1
  516   1236.000       0.18773      0.26267     -0.07494     2     1
  517   1237.000       0.17932      0.26233     -0.08302     2     1
  518   1238.000       0.17143      0.26106     -0.08963     2     1
  519   1239.000       0.16522      0.25973     -0.09451     2     1
  520   1240.000       0.15884      0.25809     -0.09925     2     1
  521   1241.000       0.15077      0.25648     -0.10570     2     1
  522   1242.000       0.14215      0.25505     -0.11291     2     1
  523   1243.000       0.13543      0.25379     -0.11836     2     1
  524   1244.000       0.12943      0.25285     -0.12342     2     1
  525   1245.000       0.12538      0.25209     -0.12671     2     1
  526   1246.000       0.12313      0.25143     -0.12830     2     1
  527   1247.000       0.12203      0.25079     -0.12875     2     1
  528   1248.000       0.12067      0.25017     -0.12950     2     1
  529   1249.000       0.12022      0.24957     -0.12935     2     1
  530   1250.000       0.11942      0.24899     -0.12956     2     1
  531   1251.000       0.11876      0.24842     -0.12965     2     1
  532   1252.000       0.11762      0.24786     -0.13024     2     1
  533   1253.000       0.11724      0.24731     -0.13007     2     1
  534   1254.000       0.11724      0.24671     -0.12946     2     1
  535   1255.000       0.11644      0.24612     -0.12967     2     1
  536   1256.000       0.11651      0.24548     -0.12897     2     1
  537   1257.000       0.11844      0.24471     -0.12627     2     1
  538   1258.000       0.12266      0.24375     -0.12108     2     1
  539   1259.000       0.23023      0.27153     -0.04130     2     1
  540   1260.000       0.20851      0.27552     -0.06701     2     1
  541   1261.000       0.19775      0.27394     -0.07619     2     1
  542   1262.000       0.18929      0.27203     -0.08275     2     1
  543   1263.000       0.18144      0.26991     -0.08847     2     1
  544   1264.000       0.17180      0.26778     -0.09598     2     1
  545   1265.000       0.16001      0.26610     -0.10609     2     1
  546   1266.000       0.15080      0.26464     -0.11384     2     1
  547   1267.000       0.14517      0.26330     -0.11813     2     1
  548   1268.000       0.14185      0.26220     -0.12035     2     1
  549   1269.000       0.13911      0.26120     -0.12209     2     1
  550   1270.000       0.13730      0.26026     -0.12297     2     1
  551   1271.000       0.13649      0.25936     -0.12287     2     1
  552   1272.000       0.13548      0.25848     -0.12301     2     1
  553   1273.000       0.13454      0.25763     -0.12309     2     1
  554   1274.000       0.13373      0.25680     -0.12307     2     1
  555   1275.000       0.13265      0.25606     -0.12341     2     1
  556   1276.000       0.13213      0.25538     -0.12325     2     1
  557   1277.000       0.13134      0.25470     -0.12337     2     1
  558   1278.000       0.13082      0.25397     -0.12315     2     1
  559   1279.000       0.13046      0.25327     -0.12281     2     1
  560   1280.000       0.13067      0.25252     -0.12185     2     1
  561   1281.000       0.13189      0.25163     -0.11974     2     1
  562   1282.000       0.13105      0.25057     -0.11951     2     1
  563   1283.000       0.13438      0.24930     -0.11492     2     1
  564   1284.000       0.20540      0.25733     -0.05193     2     1
  565   1285.000       0.18547      0.26217     -0.07669     2     1
  566   1286.000       0.17287      0.26170     -0.08883     2     1
  567   1287.000       0.16194      0.26031     -0.09837     2     1
  568   1288.000       0.15031      0.25861     -0.10830     2     1
  569   1289.000       0.13971      0.25691     -0.11720     2     1
  570   1290.000       0.13137      0.25544     -0.12407     2     1
  571   1291.000       0.12541      0.25418     -0.12878     2     1
  572   1292.000       0.11985      0.25333     -0.13347     2     1
  573   1293.000       0.11637      0.25259     -0.13622     2     1
  574   1294.000       0.11462      0.25191     -0.13729     2     1
  575   1295.000       0.11310      0.25126     -0.13816     2     1
  576   1296.000       0.11222      0.25062     -0.13840     2     1
  577   1297.000       0.11134      0.25001     -0.13867     2     1
  578   1298.000       0.11076      0.24942     -0.13865     2     1
  579   1299.000       0.11004      0.24884     -0.13879     2     1
  580   1300.000       0.10960      0.24827     -0.13867     2     1
  581   1301.000       0.10909      0.24772     -0.13863     2     1
  582   1302.000       0.10887      0.24712     -0.13826     2     1
  583   1303.000       0.10871      0.24655     -0.13784     2     1
  584   1304.000       0.10914      0.24594     -0.13681     2     1
  585   1305.000       0.11000      0.24523     -0.13523     2     1
  586   1306.000       0.11143      0.24435     -0.13292     2     1
  587   1307.000       0.11251      0.24323     -0.13072     2     1
  588   1308.000       0.11239      0.24187     -0.12948     2     1
  589   1309.000       0.11176      0.24049     -0.12874     2     1
  590   1310.000       0.11231      0.23899     -0.12668     2     1
  591   1311.000       0.11361      0.23740     -0.12379     2     1
  592   1312.000       0.11466      0.23585     -0.12118     2     1
  593   1313.000       0.11380      0.23443     -0.12063     2     1
  594   1314.000       0.11095      0.23317     -0.12222     2     1
  595   1315.000       0.10841      0.23207     -0.12366     2     1
  596   1316.000       0.10521      0.23130     -0.12609     2     1
  597   1317.000       0.10274      0.23072     -0.12798     2     1
  598   1318.000       0.10158      0.23025     -0.12866     2     1
  599   1319.000       0.10056      0.22980     -0.12924     2     1
  600   1320.000       0.09926      0.22939     -0.13014     2     1
  601   1321.000       0.09874      0.22900     -0.13027     2     1
  602   1322.000       0.09823      0.22864     -0.13041     2     1
  603   1323.000       0.09779      0.22829     -0.13050     2     1
  604   1324.000       0.09707      0.22796     -0.13089     2     1
  605   1325.000       0.09699      0.22764     -0.13065     2     1
  606   1326.000       0.09655      0.22728     -0.13073     2     1
  607   1327.000       0.09641      0.22693     -0.13052     2     1
  608   1328.000       0.09697      0.22660     -0.12962     2     1
  609   1329.000       0.09984      0.22613     -0.12629     2     1
  610   1330.000       0.10185      0.22543     -0.12357     2     1
  611   1331.000       0.12067      0.22462     -0.10395     2     1
  612   1332.000       0.15651      0.24294     -0.08643     2     1
  613   1333.000       0.15476      0.25560     -0.10084     2     1
  614   1334.000       0.15223      0.25583     -0.10360     2     1
  615   1335.000       0.14919      0.25460     -0.10541     2     1
  616   1336.000       0.14480      0.25323     -0.10843     2     1
  617   1337.000       0.13760      0.25178     -0.11419     2     1
  618   1338.000       0.13065      0.25050     -0.11986     2     1
  619   1339.000       0.12438      0.24932     -0.12494     2     1
  620   1340.000       0.11867      0.24844     -0.12977     2     1
  621   1341.000       0.11490      0.24768     -0.13278     2     1
  622   1342.000       0.11323      0.24699     -0.13376     2     1
  623   1343.000       0.11164      0.24634     -0.13470     2     1
  624   1344.000       0.11020      0.24582     -0.13562     2     1
  625   1345.000       0.10975      0.24530     -0.13555     2     1
  626   1346.000       0.10873      0.24476     -0.13603     2     1
  627   1347.000       0.10815      0.24426     -0.13611     2     1
  628   1348.000       0.10764      0.24376     -0.13613     2     1
  629   1349.000       0.10720      0.24327     -0.13607     2     1
  630   1350.000       0.10648      0.24272     -0.13624     2     1
  631   1351.000       0.10576      0.24217     -0.13641     2     1
  632   1352.000       0.10632      0.24164     -0.13532     2     1
  633   1353.000       0.10768      0.24102     -0.13334     2     1
  634   1354.000       0.10932      0.24017     -0.13085     2     1
  635   1355.000       0.11082      0.23911     -0.12829     2     1
  636   1356.000       0.11075      0.23787     -0.12712     2     1
  637   1357.000       0.11062      0.23660     -0.12598     2     1
  638   1358.000       0.11101      0.23503     -0.12402     2     1
  639   1359.000       0.11237      0.23342     -0.12105     2     1
  640   1360.000       0.11056      0.23225     -0.12169     2     1
  641   1361.000       0.11203      0.23096     -0.11893     2     1
  642   1362.000       0.11037      0.22960     -0.11923     2     1
  643   1363.000       0.10738      0.22844     -0.12106     2     1
  644   1364.000       0.10396      0.22770     -0.12373     2     1
  645   1365.000       0.20301      0.24799     -0.04499     2     1
  646   1366.000       0.20622      0.26078     -0.05455     2     1
  647   1367.000       0.19638      0.26227     -0.06588     2     1
  648   1368.000       0.19089      0.26218     -0.07129     2     1
  649   1369.000       0.18688      0.26185     -0.07497     2     1
  650   1370.000       0.18377      0.26142     -0.07765     2     1
  651   1371.000       0.18130      0.26092     -0.07962     2     1
  652   1372.000       0.17932      0.26034     -0.08103     2     1
  653   1373.000       0.17733      0.25971     -0.08237     2     1
  654   1374.000       0.17592      0.25898     -0.08306     2     1
  655   1375.000       0.17407      0.25819     -0.08412     2     1
  656   1376.000       0.17301      0.25734     -0.08434     2     1
  657   1377.000       0.17244      0.25637     -0.08393     2     1
  658   1378.000       0.16939      0.25527     -0.08588     2     1
  659   1379.000       0.16341      0.25391     -0.09050     2     1
  660   1380.000       0.15572      0.25235     -0.09663     2     1
  661   1381.000       0.14781      0.25062     -0.10281     2     1
  662   1382.000       0.14131      0.24879     -0.10748     2     1
  663   1383.000       0.13401      0.24708     -0.11306     2     1
  664   1384.000       0.12754      0.24559     -0.11806     2     1
  665   1385.000       0.12278      0.24409     -0.12131     2     1
  666   1386.000       0.11974      0.24301     -0.12327     2     1
  667   1387.000       0.11801      0.24207     -0.12406     2     1
  668   1388.000       0.11629      0.24133     -0.12504     2     1
  669   1389.000       0.11433      0.24081     -0.12648     2     1
  670   1390.000       0.11274      0.24033     -0.12759     2     1
  671   1391.000       0.11214      0.23987     -0.12773     2     1
  672   1392.000       0.11128      0.23943     -0.12814     2     1
  673   1393.000       0.11099      0.23899     -0.12801     2     1
  674   1394.000       0.11069      0.23858     -0.12789     2     1
  675   1395.000       0.11011      0.23817     -0.12806     2     1
  676   1396.000       0.11003      0.23778     -0.12774     2     1
  677   1397.000       0.10995      0.23739     -0.12744     2     1
  678   1398.000       0.10988      0.23698     -0.12711     2     1
  679   1399.000       0.10952      0.23658     -0.12706     2     1
  680   1400.000       0.10980      0.23615     -0.12635     2     1
  681   1401.000       0.11139      0.23557     -0.12419     2     1
  682   1402.000       0.11217      0.23478     -0.12261     2     1
  683   1403.000       0.11311      0.23376     -0.12065     2     1
  684   1404.000       0.11341      0.23251     -0.11910     2     1
  685   1405.000       0.11292      0.23112     -0.11820     2     1
  686   1406.000       0.11324      0.22951     -0.11627     2     1
  687   1407.000       0.11490      0.22772     -0.11282     2     1
  688   1408.000       0.11180      0.22643     -0.11464     2     1
  689   1409.000       0.11078      0.22541     -0.11463     2     1
  690   1410.000       0.10954      0.22465     -0.11511     2     1
  691   1411.000       0.10780      0.22367     -0.11587     2     1
  692   1412.000       0.10527      0.22322     -0.11795     2     1
  693   1413.000       0.17052      0.26197     -0.09145     2     1
  694   1414.000       0.22674      0.27206     -0.04531     2     1
  695   1415.000       0.20720      0.27115     -0.06396     2     1
  696   1416.000       0.20058      0.27020     -0.06962     2     1
  697   1417.000       0.19600      0.26946     -0.07346     2     1
